#abgabe.csv
#Jakob Johannes
#Bauer
#12002215
group,number,heuristicType,source,target,logs
Grid,272,EUCLIDEAN_DISTANCE,7,18,7<6<12|12<13|13<14<8|6<1|14<15|8<3|1<2|2|15<10<20|3|20<25|10<5|25<24|24<23|23<22<18|18
Grid,273,EUCLIDEAN_DISTANCE,7,19,7<6<12|12<13|13<14<8|14<15|6<1|8<3|15<10<20|20<25|1<2|2|3|10<5|25<24|24<23|5<4|23<22<18|4<9|18<19|9|19
Grid,274,EUCLIDEAN_DISTANCE,7,20,7<6<12|12<13|13<14<8|14<15|15<10<20|20
Grid,275,EUCLIDEAN_DISTANCE,7,21,7<6<12|12<13|6<1|13<14<8|1<2|8<3|14<15|2|15<10<20|3|20<25|10<5|25<24|24<23|23<22<18|22<21<17|21
Grid,276,EUCLIDEAN_DISTANCE,7,22,7<6<12|12<13|6<1|13<14<8|14<15|1<2|8<3|2|15<10<20|3|20<25|25<24|24<23|23<22<18|22
Grid,277,EUCLIDEAN_DISTANCE,7,23,7<6<12|12<13|13<14<8|6<1|14<15|8<3|1<2|15<10<20|2|20<25|3|25<24|24<23|23
Grid,278,EUCLIDEAN_DISTANCE,7,24,7<6<12|12<13|13<14<8|14<15|6<1|8<3|15<10<20|20<25|1<2|25<24|24
Grid,279,EUCLIDEAN_DISTANCE,7,25,7<6<12|12<13|13<14<8|14<15|6<1|15<10<20|20<25|25
Grid,280,EUCLIDEAN_DISTANCE,8,1,8<7<3|7<6<12|3<2|6<1|2|1
Grid,281,EUCLIDEAN_DISTANCE,8,2,8<7<3|7<6<12|3<2|2
Grid,282,EUCLIDEAN_DISTANCE,8,3,8<7<3|3
Grid,283,EUCLIDEAN_DISTANCE,8,4,8<7<3|3<2|7<6<12|2|12<13|6<1|13<14|1|14<15|15<10<20|10<5|5<4|4
Grid,284,EUCLIDEAN_DISTANCE,8,5,8<7<3|3<2|7<6<12|2|12<13|13<14|6<1|14<15|1|15<10<20|10<5|5
Grid,285,EUCLIDEAN_DISTANCE,8,6,8<7<3|7<6<12|6
Grid,286,EUCLIDEAN_DISTANCE,8,7,8<7<3|7
Grid,287,EUCLIDEAN_DISTANCE,8,8,8
Grid,288,EUCLIDEAN_DISTANCE,8,9,8<7<3|3<2|7<6<12|2|12<13|13<14|6<1|14<15|1|15<10<20|10<5|20<25|5<4|4<9|9
Grid,289,EUCLIDEAN_DISTANCE,8,10,8<7<3|3<2|7<6<12|2|12<13|13<14|14<15|6<1|15<10<20|10
Grid,290,EUCLIDEAN_DISTANCE,8,11,8<7<3|7<6<12|6<1|12<13|3<2|2|13<14|1|14<15|15<10<20|10<5|20<25|5<4|25<24|4<9|24<23|23<22<18|9|18<19|22<21<17|17<16|21|16<11|11
Grid,291,EUCLIDEAN_DISTANCE,8,12,8<7<3|7<6<12|12
Grid,292,EUCLIDEAN_DISTANCE,8,13,8<7<3|7<6<12|3<2|12<13|13
Grid,293,EUCLIDEAN_DISTANCE,8,14,8<7<3|7<6<12|3<2|12<13|13<14|14
Grid,294,EUCLIDEAN_DISTANCE,8,15,8<7<3|3<2|7<6<12|12<13|13<14|14<15|15
Grid,295,EUCLIDEAN_DISTANCE,8,16,8<7<3|7<6<12|12<13|6<1|3<2|2|13<14|1|14<15|15<10<20|20<25|10<5|25<24|24<23|23<22<18|22<21<17|18<19|17<16|21|16
Grid,296,EUCLIDEAN_DISTANCE,8,17,8<7<3|7<6<12|12<13|3<2|6<1|13<14|2|1|14<15|15<10<20|20<25|10<5|25<24|24<23|23<22<18|22<21<17|18<19|17
Grid,297,EUCLIDEAN_DISTANCE,8,18,8<7<3|7<6<12|12<13|3<2|13<14|6<1|2|14<15|1|15<10<20|20<25|10<5|25<24|24<23|23<22<18|18
Grid,298,EUCLIDEAN_DISTANCE,8,19,8<7<3|7<6<12|3<2|12<13|13<14|14<15|2|6<1|15<10<20|20<25|1|10<5|25<24|24<23|5<4|23<22<18|4<9|18<19|9|19
Grid,299,EUCLIDEAN_DISTANCE,8,20,8<7<3|7<6<12|3<2|12<13|13<14|14<15|15<10<20|20
Grid,300,EUCLIDEAN_DISTANCE,8,21,8<7<3|7<6<12|12<13|6<1|3<2|13<14|2|1|14<15|15<10<20|20<25|10<5|25<24|24<23|23<22<18|22<21<17|21
Grid,301,EUCLIDEAN_DISTANCE,8,22,8<7<3|7<6<12|12<13|3<2|6<1|13<14|2|14<15|1|15<10<20|20<25|25<24|24<23|23<22<18|22
Grid,302,EUCLIDEAN_DISTANCE,8,23,8<7<3|7<6<12|12<13|3<2|13<14|6<1|2|14<15|1|15<10<20|20<25|25<24|24<23|23
Grid,303,EUCLIDEAN_DISTANCE,8,24,8<7<3|7<6<12|12<13|3<2|13<14|14<15|6<1|2|15<10<20|20<25|1|25<24|24
Grid,304,EUCLIDEAN_DISTANCE,8,25,8<7<3|7<6<12|3<2|12<13|13<14|14<15|2|15<10<20|6<1|20<25|25
Grid,305,EUCLIDEAN_DISTANCE,9,1,9<10<14|14<15|10<5|5<4|4<3|3<2|2<7|15<20|7<6<12|20<25|6<1|1
Grid,306,EUCLIDEAN_DISTANCE,9,2,9<10<14|14<15|10<5|5<4|4<3|3<2|2
Grid,307,EUCLIDEAN_DISTANCE,9,3,9<10<14|10<5|14<15|5<4|4<3|3
Grid,308,EUCLIDEAN_DISTANCE,9,4,9<10<14|10<5|14<15|5<4|4
Grid,309,EUCLIDEAN_DISTANCE,9,5,9<10<14|10<5|5
Grid,310,EUCLIDEAN_DISTANCE,9,6,9<10<14|14<15|10<5|15<20|5<4|4<3|3<2|2<7|7<6<12|6
Grid,311,EUCLIDEAN_DISTANCE,9,7,9<10<14|14<15|10<5|15<20|5<4|4<3|3<2|2<7|7
Grid,312,EUCLIDEAN_DISTANCE,9,8,9<10<14|14<15|10<5|15<20|5<4|4<3|3<2|20<25|2<7|7<6<12|25<24|24<23|12<13|23<22<18|13<8|18<19|8
Grid,313,EUCLIDEAN_DISTANCE,9,9,9
Grid,314,EUCLIDEAN_DISTANCE,9,10,9<10<14|10
Grid,315,EUCLIDEAN_DISTANCE,9,11,9<10<14|14<15|10<5|15<20|5<4|4<3|3<2|20<25|2<7|7<6<12|6<1|12<13|25<24|24<23|23<22<18|22<21<17|18<19|17<16|13<8|16<11|1|11
Grid,316,EUCLIDEAN_DISTANCE,9,12,9<10<14|14<15|10<5|15<20|5<4|4<3|20<25|3<2|2<7|7<6<12|12
Grid,317,EUCLIDEAN_DISTANCE,9,13,9<10<14|14<15|10<5|15<20|5<4|20<25|4<3|3<2|25<24|2<7|24<23|7<6<12|23<22<18|12<13|18<19|13
Grid,318,EUCLIDEAN_DISTANCE,9,14,9<10<14|14
Grid,319,EUCLIDEAN_DISTANCE,9,15,9<10<14|10<5|14<15|15
Grid,320,EUCLIDEAN_DISTANCE,9,16,9<10<14|14<15|10<5|15<20|5<4|20<25|4<3|3<2|25<24|2<7|24<23|7<6<12|23<22<18|12<13|22<21<17|18<19|17<16|6<1|16
Grid,321,EUCLIDEAN_DISTANCE,9,17,9<10<14|14<15|10<5|15<20|20<25|5<4|4<3|25<24|3<2|24<23|23<22<18|2<7|18<19<13|7<6<12|22<21<17|12|17
Grid,322,EUCLIDEAN_DISTANCE,9,18,9<10<14|14<15|10<5|15<20|20<25|5<4|4<3|25<24|24<23|3<2|23<22<18|18
Grid,323,EUCLIDEAN_DISTANCE,9,19,9<10<14|14<15|10<5|15<20|20<25|5<4|25<24|4<3|24<23|3<2|23<22<18|18<19<13|19
Grid,324,EUCLIDEAN_DISTANCE,9,20,9<10<14|14<15|10<5|15<20|20
Grid,325,EUCLIDEAN_DISTANCE,9,21,9<10<14|14<15|10<5|15<20|20<25|5<4|25<24|4<3|24<23|23<22<18|22<21<17|21
Grid,326,EUCLIDEAN_DISTANCE,9,22,9<10<14|14<15|10<5|15<20|20<25|5<4|25<24|24<23|23<22<18|22
Grid,327,EUCLIDEAN_DISTANCE,9,23,9<10<14|14<15|10<5|15<20|20<25|25<24|24<23|23
Grid,328,EUCLIDEAN_DISTANCE,9,24,9<10<14|14<15|10<5|15<20|20<25|25<24|24
Grid,329,EUCLIDEAN_DISTANCE,9,25,9<10<14|14<15|10<5|15<20|20<25|25
Grid,330,EUCLIDEAN_DISTANCE,10,1,10<5|5<4|4<3<9|3<2|2<7|9<14|7<6<12|6<1|1
Grid,331,EUCLIDEAN_DISTANCE,10,2,10<5|5<4|4<3<9|3<2|2
Grid,332,EUCLIDEAN_DISTANCE,10,3,10<5|5<4|4<3<9|3
Grid,333,EUCLIDEAN_DISTANCE,10,4,10<5|5<4|4
Grid,334,EUCLIDEAN_DISTANCE,10,5,10<5|5
Grid,335,EUCLIDEAN_DISTANCE,10,6,10<5|5<4|4<3<9|3<2|2<7|9<14|7<6<12|6
Grid,336,EUCLIDEAN_DISTANCE,10,7,10<5|5<4|4<3<9|3<2|9<14|2<7|7
Grid,337,EUCLIDEAN_DISTANCE,10,8,10<5|5<4|4<3<9|3<2|9<14|2<7|14<15|7<6<12|15<20|12<13|6<1|13<8|8
Grid,338,EUCLIDEAN_DISTANCE,10,9,10<5|5<4|4<3<9|9
Grid,339,EUCLIDEAN_DISTANCE,10,10,10
Grid,340,EUCLIDEAN_DISTANCE,10,11,10<5|5<4|4<3<9|3<2|9<14|2<7|7<6<12|14<15|12<13|6<1|13<8|1|15<20|20<25|8|25<24|24<23|23<22<18|22<21<17|18<19|17<16|21|16<11|11
Grid,341,EUCLIDEAN_DISTANCE,10,12,10<5|5<4|4<3<9|3<2|9<14|2<7|14<15|7<6<12|12
Grid,342,EUCLIDEAN_DISTANCE,10,13,10<5|5<4|4<3<9|9<14|3<2|14<15|2<7|7<6<12|15<20|12<13|13
Grid,343,EUCLIDEAN_DISTANCE,10,14,10<5|5<4|4<3<9|9<14|14
Grid,344,EUCLIDEAN_DISTANCE,10,15,10<5|5<4|4<3<9|9<14|14<15|15
Grid,345,EUCLIDEAN_DISTANCE,10,16,10<5|5<4|4<3<9|3<2|9<14|2<7|14<15|7<6<12|12<13|6<1|15<20|13<8|20<25|1|8|25<24|24<23|23<22<18|22<21<17|18<19|17<16|21|16
Grid,346,EUCLIDEAN_DISTANCE,10,17,10<5|5<4|4<3<9|9<14|3<2|14<15|2<7|7<6<12|12<13|15<20|6<1|13<8|20<25|1|25<24|8|24<23|23<22<18|22<21<17|18<19|17
Grid,347,EUCLIDEAN_DISTANCE,10,18,10<5|5<4|4<3<9|9<14|14<15|3<2|2<7|15<20|7<6<12|12<13|20<25|13<8|6<1|25<24|24<23|8|23<22<18|18
Grid,348,EUCLIDEAN_DISTANCE,10,19,10<5|5<4|4<3<9|9<14|14<15|3<2|15<20|20<25|2<7|7<6<12|12<13|25<24|13<8|24<23|6<1|8|23<22<18|18<19|19
Grid,349,EUCLIDEAN_DISTANCE,10,20,10<5|5<4|4<3<9|9<14|14<15|15<20|20
Grid,350,EUCLIDEAN_DISTANCE,10,21,10<5|5<4|4<3<9|9<14|3<2|14<15|2<7|7<6<12|12<13|6<1|15<20|13<8|20<25|1|25<24|24<23|23<22<18|22<21<17|21
Grid,351,EUCLIDEAN_DISTANCE,10,22,10<5|5<4|4<3<9|9<14|14<15|3<2|2<7|7<6<12|12<13|15<20|6<1|20<25|13<8|25<24|24<23|23<22<18|22
Grid,352,EUCLIDEAN_DISTANCE,10,23,10<5|5<4|4<3<9|9<14|14<15|3<2|15<20|2<7|7<6<12|20<25|12<13|25<24|13<8|24<23|23
Grid,353,EUCLIDEAN_DISTANCE,10,24,10<5|5<4|4<3<9|9<14|14<15|3<2|15<20|20<25|25<24|24
Grid,354,EUCLIDEAN_DISTANCE,10,25,10<5|5<4|4<3<9|9<14|14<15|15<20|20<25|25
Grid,355,EUCLIDEAN_DISTANCE,11,1,11<12<6|6<1|1
Grid,356,EUCLIDEAN_DISTANCE,11,2,11<12<6|6<1|12<13|1<2|2
Grid,357,EUCLIDEAN_DISTANCE,11,3,11<12<6|12<13|6<1|13<14<8|1<2|8<7<3|2|3
Grid,358,EUCLIDEAN_DISTANCE,11,4,11<12<6|12<13|6<1|13<14<8|8<7<3|1<2|3|2|14<15|7|15<10<20|10<5|5<4|4
Grid,359,EUCLIDEAN_DISTANCE,11,5,11<12<6|12<13|13<14<8|6<1|8<7<3|14<15|3<2|15<10<20|1<2|10<5|2|5
Grid,360,EUCLIDEAN_DISTANCE,11,6,11<12<6|6
Grid,361,EUCLIDEAN_DISTANCE,11,7,11<12<6|12<13|6<1|13<14<8|1<2|8<7<3|2|7
Grid,362,EUCLIDEAN_DISTANCE,11,8,11<12<6|12<13|6<1|13<14<8|8
Grid,363,EUCLIDEAN_DISTANCE,11,9,11<12<6|12<13|13<14<8|6<1|8<7<3|14<15|1<2|2|3|15<10<20|7|10<5|20<25|5<4|4<9|9
Grid,364,EUCLIDEAN_DISTANCE,11,10,11<12<6|12<13|13<14<8|14<15|8<7<3|15<10<20|6<1|10
Grid,365,EUCLIDEAN_DISTANCE,11,11,11
Grid,366,EUCLIDEAN_DISTANCE,11,12,11<12<6|12
Grid,367,EUCLIDEAN_DISTANCE,11,13,11<12<6|12<13|13
Grid,368,EUCLIDEAN_DISTANCE,11,14,11<12<6|12<13|13<14<8|14
Grid,369,EUCLIDEAN_DISTANCE,11,15,11<12<6|12<13|13<14<8|14<15|15
Grid,370,EUCLIDEAN_DISTANCE,11,16,11<12<6|12<13|6<1|13<14<8|1<2|8<7<3|2|14<15|7|3|15<10<20|20<25|10<5|25<24|24<23|23<22<18|22<21<17|18<19|17<16|21|16
Grid,371,EUCLIDEAN_DISTANCE,11,17,11<12<6|12<13|6<1|13<14<8|1<2|8<7<3|14<15|7|2|3|15<10<20|20<25|10<5|25<24|24<23|23<22<18|22<21<17|18<19|17
Grid,372,EUCLIDEAN_DISTANCE,11,18,11<12<6|12<13|13<14<8|6<1|14<15|8<7<3|1<2|2|15<10<20|7|20<25|3|10<5|25<24|24<23|23<22<18|18
Grid,373,EUCLIDEAN_DISTANCE,11,19,11<12<6|12<13|13<14<8|14<15|6<1|8<7<3|15<10<20|20<25|1<2|2|7|3|10<5|25<24|24<23|5<4|23<22<18|4<9|18<19|9|19
Grid,374,EUCLIDEAN_DISTANCE,11,20,11<12<6|12<13|13<14<8|14<15|15<10<20|20
Grid,375,EUCLIDEAN_DISTANCE,11,21,11<12<6|12<13|6<1|13<14<8|1<2|8<7<3|14<15|2|7|15<10<20|3|20<25|10<5|25<24|24<23|23<22<18|22<21<17|21
Grid,376,EUCLIDEAN_DISTANCE,11,22,11<12<6|12<13|6<1|13<14<8|14<15|1<2|8<7<3|2|7|15<10<20|3|20<25|25<24|24<23|23<22<18|22
Grid,377,EUCLIDEAN_DISTANCE,11,23,11<12<6|12<13|13<14<8|6<1|14<15|8<7<3|1<2|15<10<20|2|7|20<25|3|25<24|24<23|23
Grid,378,EUCLIDEAN_DISTANCE,11,24,11<12<6|12<13|13<14<8|14<15|6<1|8<7<3|15<10<20|20<25|1<2|25<24|24
Grid,379,EUCLIDEAN_DISTANCE,11,25,11<12<6|12<13|13<14<8|14<15|6<1|15<10<20|20<25|25
Grid,380,EUCLIDEAN_DISTANCE,12,1,12<13|13<14<8|8<7<3|7<6|3<2|6<1|2|1
Grid,381,EUCLIDEAN_DISTANCE,12,2,12<13|13<14<8|8<7<3|7<6|3<2|2
Grid,382,EUCLIDEAN_DISTANCE,12,3,12<13|13<14<8|8<7<3|3
Grid,383,EUCLIDEAN_DISTANCE,12,4,12<13|13<14<8|8<7<3|14<15|3<2|15<10<20|7<6|10<5|2|5<4|4
Grid,384,EUCLIDEAN_DISTANCE,12,5,12<13|13<14<8|14<15|8<7<3|15<10<20|3<2|10<5|5
Grid,385,EUCLIDEAN_DISTANCE,12,6,12<13|13<14<8|8<7<3|7<6|6
Grid,386,EUCLIDEAN_DISTANCE,12,7,12<13|13<14<8|8<7<3|7
Grid,387,EUCLIDEAN_DISTANCE,12,8,12<13|13<14<8|8
Grid,388,EUCLIDEAN_DISTANCE,12,9,12<13|13<14<8|14<15|8<7<3|15<10<20|3<2|10<5|7<6|20<25|2|5<4|6<1|4<9|9
Grid,389,EUCLIDEAN_DISTANCE,12,10,12<13|13<14<8|14<15|8<7<3|15<10<20|10
Grid,390,EUCLIDEAN_DISTANCE,12,11,12<13|13<14<8|8<7<3|7<6|14<15|6<1|3<2|2|1|15<10<20|10<5|20<25|5<4|25<24|4<9|24<23|23<22<18|9|18<19|22<21<17|17<16|21|16<11|11
Grid,391,EUCLIDEAN_DISTANCE,12,12,12
Grid,392,EUCLIDEAN_DISTANCE,12,13,12<13|13
Grid,393,EUCLIDEAN_DISTANCE,12,14,12<13|13<14<8|14
Grid,394,EUCLIDEAN_DISTANCE,12,15,12<13|13<14<8|14<15|15
Grid,395,EUCLIDEAN_DISTANCE,12,16,12<13|13<14<8|8<7<3|14<15|7<6|6<1|3<2|15<10<20|2|20<25|1|10<5|25<24|24<23|23<22<18|22<21<17|18<19|17<16|21|16
Grid,396,EUCLIDEAN_DISTANCE,12,17,12<13|13<14<8|14<15|8<7<3|7<6|3<2|15<10<20|6<1|20<25|2|10<5|25<24|1|24<23|23<22<18|22<21<17|18<19|17
Grid,397,EUCLIDEAN_DISTANCE,12,18,12<13|13<14<8|14<15|8<7<3|15<10<20|7<6|20<25|3<2|10<5|6<1|2|25<24|24<23|23<22<18|18
Grid,398,EUCLIDEAN_DISTANCE,12,19,12<13|13<14<8|14<15|8<7<3|15<10<20|20<25|7<6|3<2|10<5|25<24|24<23|2|6<1|5<4|23<22<18|4<9|18<19|9|19
Grid,399,EUCLIDEAN_DISTANCE,12,20,12<13|13<14<8|14<15|15<10<20|20
Grid,400,EUCLIDEAN_DISTANCE,12,21,12<13|13<14<8|14<15|8<7<3|7<6|6<1|3<2|15<10<20|2|20<25|10<5|25<24|1|24<23|23<22<18|22<21<17|21
Grid,401,EUCLIDEAN_DISTANCE,12,22,12<13|13<14<8|14<15|8<7<3|7<6|15<10<20|3<2|20<25|6<1|25<24|2|24<23|23<22<18|22
Grid,402,EUCLIDEAN_DISTANCE,12,23,12<13|13<14<8|14<15|8<7<3|15<10<20|7<6|20<25|3<2|25<24|24<23|23
Grid,403,EUCLIDEAN_DISTANCE,12,24,12<13|13<14<8|14<15|8<7<3|15<10<20|20<25|25<24|24
Grid,404,EUCLIDEAN_DISTANCE,12,25,12<13|13<14<8|14<15|15<10<20|20<25|25
Grid,405,EUCLIDEAN_DISTANCE,13,1,13<14<8|8<7<3|7<6<12|3<2|6<1|2|1
Grid,406,EUCLIDEAN_DISTANCE,13,2,13<14<8|8<7<3|7<6<12|3<2|2
Grid,407,EUCLIDEAN_DISTANCE,13,3,13<14<8|8<7<3|3
Grid,408,EUCLIDEAN_DISTANCE,13,4,13<14<8|8<7<3|14<15|3<2|15<10<20|7<6<12|10<5|2|5<4|4
Grid,409,EUCLIDEAN_DISTANCE,13,5,13<14<8|14<15|8<7<3|15<10<20|3<2|10<5|5
Grid,410,EUCLIDEAN_DISTANCE,13,6,13<14<8|8<7<3|7<6<12|6
Grid,411,EUCLIDEAN_DISTANCE,13,7,13<14<8|8<7<3|7
Grid,412,EUCLIDEAN_DISTANCE,13,8,13<14<8|8
Grid,413,EUCLIDEAN_DISTANCE,13,9,13<14<8|14<15|8<7<3|15<10<20|3<2|10<5|7<6<12|20<25|12|2|5<4|6<1|4<9|9
Grid,414,EUCLIDEAN_DISTANCE,13,10,13<14<8|14<15|8<7<3|15<10<20|10
Grid,415,EUCLIDEAN_DISTANCE,13,11,13<14<8|8<7<3|7<6<12|14<15|6<1|12|3<2|2|1|15<10<20|10<5|20<25|5<4|25<24|4<9|24<23|23<22<18|9|18<19|22<21<17|17<16|21|16<11|11
Grid,416,EUCLIDEAN_DISTANCE,13,12,13<14<8|8<7<3|14<15|7<6<12|12
Grid,417,EUCLIDEAN_DISTANCE,13,13,13
Grid,418,EUCLIDEAN_DISTANCE,13,14,13<14<8|14
Grid,419,EUCLIDEAN_DISTANCE,13,15,13<14<8|14<15|15
Grid,420,EUCLIDEAN_DISTANCE,13,16,13<14<8|8<7<3|14<15|7<6<12|12|6<1|3<2|15<10<20|2|20<25|1|10<5|25<24|24<23|23<22<18|22<21<17|18<19|17<16|21|16
Grid,421,EUCLIDEAN_DISTANCE,13,17,13<14<8|14<15|8<7<3|7<6<12|12|15<10<20|3<2|6<1|2|20<25|10<5|25<24|1|24<23|23<22<18|22<21<17|18<19|17
Grid,422,EUCLIDEAN_DISTANCE,13,18,13<14<8|14<15|8<7<3|15<10<20|7<6<12|12|3<2|20<25|10<5|6<1|2|25<24|24<23|23<22<18|18
Grid,423,EUCLIDEAN_DISTANCE,13,19,13<14<8|14<15|8<7<3|15<10<20|20<25|7<6<12|3<2|10<5|12|25<24|24<23|2|6<1|5<4|23<22<18|4<9|18<19|9|19
Grid,424,EUCLIDEAN_DISTANCE,13,20,13<14<8|14<15|15<10<20|20
Grid,425,EUCLIDEAN_DISTANCE,13,21,13<14<8|14<15|8<7<3|7<6<12|12|6<1|3<2|15<10<20|2|20<25|10<5|25<24|1|24<23|23<22<18|22<21<17|21
Grid,426,EUCLIDEAN_DISTANCE,13,22,13<14<8|14<15|8<7<3|7<6<12|12|15<10<20|3<2|20<25|6<1|25<24|2|24<23|23<22<18|22
Grid,427,EUCLIDEAN_DISTANCE,13,23,13<14<8|14<15|8<7<3|15<10<20|7<6<12|20<25|12|25<24|3<2|24<23|23
Grid,428,EUCLIDEAN_DISTANCE,13,24,13<14<8|14<15|8<7<3|15<10<20|20<25|25<24|24
Grid,429,EUCLIDEAN_DISTANCE,13,25,13<14<8|14<15|15<10<20|20<25|25
Grid,430,EUCLIDEAN_DISTANCE,14,1,14<15|15<10<20|10<5|20<25|5<4|4<3<9|3<2|2<7|9|7<6<12|25<24|6<1|24<23|1
Grid,431,EUCLIDEAN_DISTANCE,14,2,14<15|15<10<20|10<5|5<4|4<3<9|3<2|2
Grid,432,EUCLIDEAN_DISTANCE,14,3,14<15|15<10<20|10<5|5<4|4<3<9|3
Grid,433,EUCLIDEAN_DISTANCE,14,4,14<15|15<10<20|10<5|5<4|4
Grid,434,EUCLIDEAN_DISTANCE,14,5,14<15|15<10<20|10<5|5
Grid,435,EUCLIDEAN_DISTANCE,14,6,14<15|15<10<20|10<5|20<25|5<4|4<3<9|3<2|2<7|9|7<6<12|25<24|6
Grid,436,EUCLIDEAN_DISTANCE,14,7,14<15|15<10<20|10<5|20<25|5<4|4<3<9|3<2|9|2<7|7
Grid,437,EUCLIDEAN_DISTANCE,14,8,14<15|15<10<20|10<5|20<25|5<4|4<3<9|3<2|9|25<24|24<23|2<7|23<22<18|7<6<12|18<19<13|13<8|8
Grid,438,EUCLIDEAN_DISTANCE,14,9,14<15|15<10<20|10<5|20<25|5<4|4<3<9|9
Grid,439,EUCLIDEAN_DISTANCE,14,10,14<15|15<10<20|10
Grid,440,EUCLIDEAN_DISTANCE,14,11,14<15|15<10<20|10<5|20<25|5<4|25<24|4<3<9|24<23|3<2|23<22<18|9|18<19<13|22<21<17|2<7|17<16|7<6<12|16<11|12|11
Grid,441,EUCLIDEAN_DISTANCE,14,12,14<15|15<10<20|10<5|20<25|5<4|25<24|4<3<9|24<23|9|23<22<18|3<2|18<19<13|2<7|13<8|7<6<12|22<21<17|12
Grid,442,EUCLIDEAN_DISTANCE,14,13,14<15|15<10<20|10<5|20<25|5<4|25<24|4<3<9|24<23|9|23<22<18|3<2|18<19<13|13
Grid,443,EUCLIDEAN_DISTANCE,14,14,14
Grid,444,EUCLIDEAN_DISTANCE,14,15,14<15|15
Grid,445,EUCLIDEAN_DISTANCE,14,16,14<15|15<10<20|20<25|10<5|25<24|24<23|23<22<18|22<21<17|18<19<13|17<16|21|16
Grid,446,EUCLIDEAN_DISTANCE,14,17,14<15|15<10<20|20<25|10<5|25<24|24<23|23<22<18|22<21<17|18<19<13|17
Grid,447,EUCLIDEAN_DISTANCE,14,18,14<15|15<10<20|20<25|10<5|25<24|24<23|23<22<18|18
Grid,448,EUCLIDEAN_DISTANCE,14,19,14<15|15<10<20|20<25|10<5|25<24|24<23|5<4|23<22<18|4<3<9|18<19<13|9|19
Grid,449,EUCLIDEAN_DISTANCE,14,20,14<15|15<10<20|20
Grid,450,EUCLIDEAN_DISTANCE,14,21,14<15|15<10<20|20<25|10<5|25<24|24<23|23<22<18|22<21<17|21
Grid,451,EUCLIDEAN_DISTANCE,14,22,14<15|15<10<20|20<25|25<24|24<23|23<22<18|22
Grid,452,EUCLIDEAN_DISTANCE,14,23,14<15|15<10<20|20<25|25<24|24<23|23
Grid,453,EUCLIDEAN_DISTANCE,14,24,14<15|15<10<20|20<25|25<24|24
Grid,454,EUCLIDEAN_DISTANCE,14,25,14<15|15<10<20|20<25|25
Grid,455,EUCLIDEAN_DISTANCE,15,1,15<10<20|10<5|20<25|5<4|4<3<9|3<2|2<7|9<14|7<6<12|25<24|6<1|24<23|1
Grid,456,EUCLIDEAN_DISTANCE,15,2,15<10<20|10<5|5<4|4<3<9|3<2|2
Grid,457,EUCLIDEAN_DISTANCE,15,3,15<10<20|10<5|5<4|4<3<9|3
Grid,458,EUCLIDEAN_DISTANCE,15,4,15<10<20|10<5|5<4|4
Grid,459,EUCLIDEAN_DISTANCE,15,5,15<10<20|10<5|5
Grid,460,EUCLIDEAN_DISTANCE,15,6,15<10<20|10<5|20<25|5<4|4<3<9|3<2|2<7|9<14|7<6<12|25<24|6
Grid,461,EUCLIDEAN_DISTANCE,15,7,15<10<20|10<5|20<25|5<4|4<3<9|3<2|9<14|2<7|7
Grid,462,EUCLIDEAN_DISTANCE,15,8,15<10<20|10<5|20<25|5<4|4<3<9|3<2|9<14|25<24|24<23|14|2<7|23<22<18|7<6<12|18<19<13|13<8|8
Grid,463,EUCLIDEAN_DISTANCE,15,9,15<10<20|10<5|20<25|5<4|4<3<9|9
Grid,464,EUCLIDEAN_DISTANCE,15,10,15<10<20|10
Grid,465,EUCLIDEAN_DISTANCE,15,11,15<10<20|10<5|20<25|5<4|25<24|4<3<9|24<23|3<2|23<22<18|9<14|18<19<13|22<21<17|2<7|17<16|7<6<12|16<11|12|11
Grid,466,EUCLIDEAN_DISTANCE,15,12,15<10<20|10<5|20<25|5<4|25<24|4<3<9|24<23|9<14|23<22<18|3<2|18<19<13|2<7|13<8|7<6<12|22<21<17|12
Grid,467,EUCLIDEAN_DISTANCE,15,13,15<10<20|10<5|20<25|5<4|25<24|4<3<9|24<23|9<14|23<22<18|14|18<19<13|3<2|13
Grid,468,EUCLIDEAN_DISTANCE,15,14,15<10<20|10<5|20<25|5<4|25<24|4<3<9|24<23|9<14|14
Grid,469,EUCLIDEAN_DISTANCE,15,15,15
Grid,470,EUCLIDEAN_DISTANCE,15,16,15<10<20|20<25|10<5|25<24|24<23|23<22<18|22<21<17|18<19<13|17<16|21|16
Grid,471,EUCLIDEAN_DISTANCE,15,17,15<10<20|20<25|10<5|25<24|24<23|23<22<18|22<21<17|18<19<13|17
Grid,472,EUCLIDEAN_DISTANCE,15,18,15<10<20|20<25|10<5|25<24|24<23|23<22<18|18
Grid,473,EUCLIDEAN_DISTANCE,15,19,15<10<20|20<25|10<5|25<24|24<23|5<4|23<22<18|4<3<9|18<19<13|9<14|19
Grid,474,EUCLIDEAN_DISTANCE,15,20,15<10<20|20
Grid,475,EUCLIDEAN_DISTANCE,15,21,15<10<20|20<25|10<5|25<24|24<23|23<22<18|22<21<17|21
Grid,476,EUCLIDEAN_DISTANCE,15,22,15<10<20|20<25|25<24|24<23|23<22<18|22
Grid,477,EUCLIDEAN_DISTANCE,15,23,15<10<20|20<25|25<24|24<23|23
Grid,478,EUCLIDEAN_DISTANCE,15,24,15<10<20|20<25|25<24|24
